Date,EURUSD,US3M,EUR3M,EUR3M fwd,EURIBOR
2/3/2012,1.3158,0.527,1.102,3.57,1.102
2/6/2012,1.313,0.52325,1.094,4.16,1.094
2/7/2012,1.3261,0.52,1.086,4.26,1.086
2/8/2012,1.326,0.51325,1.077,3.95,1.077
2/9/2012,1.3286,0.51,1.07,3.86,1.07
2/10/2012,1.3197,0.506,1.063,4.59,1.063
2/13/2012,1.3186,0.5026,1.057,4.11,1.057
2/14/2012,1.3134,0.4976,1.051,4.83,1.051
2/15/2012,1.3066,0.4951,1.045,4.96,1.045
2/16/2012,1.313,0.4931,1.041,5.11,1.041
2/17/2012,1.314,0.4931,1.036,4.98,1.036
2/20/2012,1.3243,0.4931,1.031,4.99,1.031
2/21/2012,1.3234,0.4926,1.026,4.8,1.026
2/22/2012,1.3249,0.4916,1.021,5.42,1.021
2/23/2012,1.3373,0.4906,1.014,6.51,1.014
2/24/2012,1.3448,0.4906,1.006,5.91,1.006
2/27/2012,1.3398,0.4891,0.997,6.06,0.997
2/28/2012,1.3458,0.4875,0.991,5.75,0.991
2/29/2012,1.3325,0.48425,0.983,6.16,0.983
3/1/2012,1.3311,0.4797,0.967,7.47,0.967
3/2/2012,1.3198,0.47575,0.948,8.31,0.948
3/5/2012,1.3217,0.47455,0.934,7.75,0.934
3/6/2012,1.3112,0.47455,0.92,7.26,0.92
3/7/2012,1.3149,0.47455,0.911,7.16,0.911
3/8/2012,1.3275,0.47355,0.902,6.88,0.902
3/9/2012,1.3123,0.47355,0.894,7.25,0.894
3/12/2012,1.3155,0.47355,0.884,7.49,0.884
3/13/2012,1.3084,0.47365,0.876,6.93,0.876
3/14/2012,1.3032,0.47365,0.871,6.24,0.871
3/15/2012,1.308,0.47365,0.862,6.09,0.862
3/16/2012,1.3175,0.47365,0.853,6.56,0.853
3/19/2012,1.3238,0.47365,0.842,6.66,0.842
3/20/2012,1.3225,0.47415,0.832,6.64,0.832
3/21/2012,1.3216,0.47415,0.824,6.62,0.824
3/22/2012,1.3201,0.47365,0.817,6.5,0.817
3/23/2012,1.327,0.47315,0.808,6.07,0.808
3/26/2012,1.3359,0.47265,0.8,5.78,0.8
3/27/2012,1.3313,0.47065,0.794,5.63,0.794
3/28/2012,1.3317,0.46965,0.787,5.75,0.787
3/29/2012,1.3302,0.46815,0.783,6.25,0.783
3/30/2012,1.3343,0.46815,0.777,6.62,0.777
4/2/2012,1.3321,0.46815,0.771,6.79,0.771
4/3/2012,1.3233,0.46915,0.77,6.42,0.77
4/4/2012,1.3142,0.46915,0.768,6.96,0.768
4/5/2012,1.3066,0.46915,0.766,8.01,0.766
4/6/2012,1.3096,0.46915,0.766,8.06,0.766
4/9/2012,1.3106,0.46915,0.766,8.04,0.766
4/10/2012,1.3082,0.46915,0.764,8.87,0.764
4/11/2012,1.311,0.46865,0.76,7.64,0.76
4/12/2012,1.3188,0.46665,0.757,6.79,0.757
4/13/2012,1.3078,0.46615,0.753,7.4,0.753
4/16/2012,1.3142,0.46565,0.75,8.03,0.75
4/17/2012,1.3127,0.46565,0.746,7.06,0.746
4/18/2012,1.3123,0.46565,0.741,6.89,0.741
4/19/2012,1.3138,0.46565,0.737,6.91,0.737
4/20/2012,1.3219,0.46565,0.734,6.79,0.734
4/23/2012,1.3156,0.46565,0.731,7.04,0.731
4/24/2012,1.3197,0.46585,0.727,6.33,0.727
4/25/2012,1.3217,0.46585,0.724,6.14,0.724
4/26/2012,1.3219,0.46585,0.72,6.55,0.72
4/27/2012,1.3255,0.46585,0.715,6.87,0.715
4/30/2012,1.3239,0.46585,0.708,7.14,0.708
5/1/2012,1.3237,0.46585,0.708,6.68,0.708
5/2/2012,1.3158,0.46585,0.704,7.03,0.704
5/3/2012,1.3152,0.46585,0.7,6.35,0.7
5/4/2012,1.3084,0.46585,0.697,6.07,0.697
5/7/2012,1.3051,0.46585,0.693,7.03,0.693
5/8/2012,1.3005,0.46585,0.692,7.43,0.692
5/9/2012,1.2929,0.46685,0.691,7.85,0.691
5/10/2012,1.2936,0.46685,0.69,7.12,0.69
5/11/2012,1.2917,0.46685,0.69,7.18,0.69
5/14/2012,1.2823,0.46585,0.689,8.19,0.689
5/15/2012,1.2729,0.46585,0.687,8.28,0.687
5/16/2012,1.2716,0.46685,0.685,9.15,0.685
5/17/2012,1.2698,0.46685,0.686,8.78,0.686
5/18/2012,1.278,0.46685,0.684,9.35,0.684
5/21/2012,1.2818,0.46685,0.682,8.61,0.682
5/22/2012,1.2684,0.46685,0.681,7.72,0.681
5/23/2012,1.2582,0.46685,0.68,8.29,0.68
5/24/2012,1.2532,0.46685,0.677,7.88,0.677
5/25/2012,1.2517,0.46685,0.675,8.01,0.675
5/28/2012,1.2541,0.46685,0.673,7.76,0.673
5/29/2012,1.2503,0.46685,0.673,7.97,0.673
5/30/2012,1.2367,0.46685,0.671,9.32,0.671
5/31/2012,1.2365,0.46685,0.668,9.84,0.668
6/1/2012,1.2434,0.46785,0.665,12,0.665
6/4/2012,1.2499,0.46785,0.664,12.14,0.664
6/5/2012,1.2452,0.46785,0.663,10.47,0.663
6/6/2012,1.2582,0.46785,0.663,9.77,0.663
6/7/2012,1.2561,0.46785,0.663,9.56,0.663
6/8/2012,1.2517,0.46785,0.663,10,0.663
6/11/2012,1.2482,0.46785,0.661,9.89,0.661
6/12/2012,1.2503,0.46785,0.661,11.07,0.661
6/13/2012,1.2557,0.46785,0.662,10.69,0.662
6/14/2012,1.2633,0.46785,0.663,10.66,0.663
6/15/2012,1.2638,0.46785,0.662,10.16,0.662
6/18/2012,1.2576,0.46785,0.659,10.67,0.659
6/19/2012,1.2685,0.46785,0.657,9.78,0.657
6/20/2012,1.2707,0.4676,0.657,9.95,0.657
6/21/2012,1.254,0.4676,0.655,10.6,0.655
6/22/2012,1.257,0.4616,0.654,10.58,0.654
6/25/2012,1.2504,0.4606,0.653,11.87,0.653
6/26/2012,1.2491,0.4606,0.653,11.38,0.653
6/27/2012,1.2468,0.4606,0.652,11.52,0.652
6/28/2012,1.2444,0.4606,0.653,12.15,0.653
6/29/2012,1.2667,0.4606,0.653,11.44,0.653
7/2/2012,1.2576,0.4606,0.652,13.18,0.652
7/3/2012,1.2608,0.4606,0.65,12.74,0.65
7/4/2012,1.2527,0.4596,0.645,13.13,0.645
7/5/2012,1.2392,0.4596,0.641,15.45,0.641
7/6/2012,1.2291,0.4576,0.549,15.54,0.549
7/9/2012,1.2313,0.4576,0.531,15.42,0.531
7/10/2012,1.225,0.4576,0.521,15.4,0.521
7/11/2012,1.2239,0.4561,0.512,14.62,0.512
7/12/2012,1.2203,0.4551,0.497,14.42,0.497
7/13/2012,1.2249,0.4551,0.486,14.61,0.486
7/16/2012,1.2273,0.4551,0.477,14.69,0.477
7/17/2012,1.2294,0.4551,0.47,14.42,0.47
7/18/2012,1.2284,0.4551,0.464,14.4,0.464
7/19/2012,1.2281,0.4531,0.458,13.92,0.458
7/20/2012,1.2157,0.4521,0.451,14.42,0.451
7/23/2012,1.2117,0.4511,0.442,15.17,0.442
7/24/2012,1.2061,0.4481,0.435,14.85,0.435
7/25/2012,1.2158,0.4481,0.427,14.7,0.427
7/26/2012,1.2283,0.4471,0.422,13.65,0.422
7/27/2012,1.2322,0.4466,0.415,14.38,0.415
7/30/2012,1.226,0.4446,0.401,14.95,0.401
7/31/2012,1.2304,0.4426,0.389,14.44,0.389
8/1/2012,1.2225,0.4416,0.381,15.34,0.381
8/2/2012,1.218,0.44185,0.375,14.98,0.375
8/3/2012,1.2387,0.43935,0.375,13.9,0.375
8/6/2012,1.2401,0.43885,0.374,13.43,0.374
8/7/2012,1.2399,0.43785,0.37,13.26,0.37
8/8/2012,1.2365,0.43675,0.366,13.41,0.366
8/9/2012,1.2306,0.4375,0.36,13.31,0.36
8/10/2012,1.2289,0.437,0.353,13.44,0.353
8/13/2012,1.2332,0.4345,0.349,13.37,0.349
8/14/2012,1.2322,0.4365,0.345,13.1,0.345
8/15/2012,1.229,0.4345,0.341,13.41,0.341
8/16/2012,1.2356,0.4335,0.339,13.48,0.339
8/17/2012,1.2334,0.4345,0.334,13.51,0.334
8/20/2012,1.2346,0.4335,0.325,13.74,0.325
8/21/2012,1.2473,0.4335,0.318,13.61,0.318
8/22/2012,1.2529,0.43075,0.31,13.9,0.31
8/23/2012,1.2564,0.42685,0.303,13.83,0.303
8/24/2012,1.2512,0.42485,0.295,13.97,0.295
8/27/2012,1.2499,0.42485,0.293,13.7,0.293
8/28/2012,1.2565,0.42275,0.29,14.05,0.29
8/29/2012,1.253,0.42175,0.288,13.94,0.288
8/30/2012,1.2506,0.42075,0.283,13.93,0.283
8/31/2012,1.2579,0.41825,0.278,13.59,0.278
9/3/2012,1.2593,0.41435,0.276,13.48,0.276
9/4/2012,1.2566,0.41185,0.273,13.32,0.273
9/5/2012,1.2601,0.40985,0.269,13.47,0.269
9/6/2012,1.2631,0.40835,0.266,12.85,0.266
9/7/2012,1.2816,0.40775,0.265,11.85,0.265
9/10/2012,1.2758,0.40425,0.261,11.82,0.261
9/11/2012,1.2855,0.39875,0.258,11.51,0.258
9/12/2012,1.29,0.39425,0.255,10.65,0.255
9/13/2012,1.2991,0.38875,0.252,10.01,0.252
9/14/2012,1.313,0.38525,0.25,10.05,0.25
9/17/2012,1.3117,0.38075,0.248,10.77,0.248
9/18/2012,1.3048,0.37875,0.244,11.72,0.244
9/19/2012,1.3049,0.37575,0.238,11.27,0.238
9/20/2012,1.2968,0.373,0.233,11.81,0.233
9/21/2012,1.298,0.36925,0.228,11.74,0.228
9/24/2012,1.2931,0.36725,0.225,12.01,0.225
9/25/2012,1.2899,0.3635,0.222,11.99,0.222
9/26/2012,1.2873,0.36225,0.222,13.56,0.222
9/27/2012,1.2913,0.36025,0.221,13.4,0.221
9/28/2012,1.286,0.3585,0.22,13.11,0.22
10/1/2012,1.2888,0.35525,0.223,13.44,0.223
10/2/2012,1.292,0.354,0.22,13.3,0.22
10/3/2012,1.2905,0.3525,0.218,13.29,0.218
10/4/2012,1.3018,0.35225,0.216,12.23,0.216
10/5/2012,1.3045,0.35125,0.215,12,0.215
10/8/2012,1.2968,0.35025,0.214,12.44,0.214
10/9/2012,1.2885,0.34675,0.212,12.56,0.212
10/10/2012,1.2875,0.34275,0.211,12.84,0.211
10/11/2012,1.2928,0.34025,0.21,12.76,0.21
10/12/2012,1.2951,0.33425,0.21,12.38,0.21
10/15/2012,1.2949,0.33025,0.209,12.31,0.209
10/16/2012,1.3054,0.32475,0.208,12.07,0.208
10/17/2012,1.3119,0.32075,0.207,12.38,0.207
10/18/2012,1.3067,0.31875,0.205,12.21,0.205
10/19/2012,1.3024,0.31725,0.204,12.21,0.204
10/22/2012,1.306,0.31575,0.204,11.99,0.204
10/23/2012,1.2987,0.31525,0.203,12.13,0.203
10/24/2012,1.2974,0.31425,0.202,12.05,0.202
10/25/2012,1.2934,0.31325,0.201,11.65,0.201
10/26/2012,1.2938,0.31325,0.199,11.7,0.199
10/29/2012,1.2904,0.31275,0.196,12.21,0.196
10/30/2012,1.2959,0.31275,0.198,11.94,0.198
10/31/2012,1.296,0.31275,0.197,12.15,0.197
11/1/2012,1.2943,0.31275,0.197,12.02,0.197
11/2/2012,1.2835,0.31275,0.197,12.11,0.197
11/5/2012,1.2796,0.31175,0.196,12.2,0.196
11/6/2012,1.2814,0.31175,0.196,12.09,0.196
11/7/2012,1.2771,0.31,0.196,12.34,0.196
11/8/2012,1.2747,0.31,0.194,12.2,0.194
11/9/2012,1.2714,0.31,0.193,12.52,0.193
11/12/2012,1.271,0.31,0.192,12.53,0.192
11/13/2012,1.2704,0.31,0.192,12.76,0.192
11/14/2012,1.2736,0.31,0.191,13.24,0.191
11/15/2012,1.2781,0.311,0.191,13.54,0.191
11/16/2012,1.2743,0.3115,0.191,13.85,0.191
11/19/2012,1.2814,0.3115,0.191,13.42,0.191
11/20/2012,1.2817,0.3105,0.19,13.29,0.19
11/21/2012,1.2829,0.3115,0.19,13.19,0.19
11/22/2012,1.2884,0.3115,0.19,13.04,0.19
11/23/2012,1.2976,0.3115,0.19,13.16,0.19
11/26/2012,1.2972,0.3115,0.189,13.38,0.189
11/27/2012,1.2943,0.3115,0.189,13.22,0.189
11/28/2012,1.2953,0.3105,0.188,13.01,0.188
11/29/2012,1.2979,0.3105,0.19,11.99,0.19
11/30/2012,1.2986,0.3105,0.191,11.95,0.191
12/3/2012,1.3054,0.3105,0.19,11.64,0.19
12/4/2012,1.3094,0.3105,0.191,12.16,0.191
12/5/2012,1.3068,0.3105,0.19,11.82,0.19
12/6/2012,1.297,0.3105,0.19,12,0.19
12/7/2012,1.2927,0.3095,0.187,12.24,0.187
12/10/2012,1.2941,0.3105,0.183,11.95,0.183
12/11/2012,1.3005,0.3095,0.181,11.72,0.181
12/12/2012,1.3074,0.3095,0.183,11.42,0.183
12/13/2012,1.3077,0.308,0.183,11.38,0.183
12/14/2012,1.3163,0.308,0.184,11.61,0.184
12/17/2012,1.3164,0.309,0.184,11.77,0.184
12/18/2012,1.3229,0.309,0.184,11.81,0.184
12/19/2012,1.3227,0.31,0.183,12.57,0.183
12/20/2012,1.3244,0.31,0.183,12.79,0.183
12/21/2012,1.3188,0.31,0.184,12.56,0.184
12/24/2012,1.3185,0.31,0.186,12.9,0.186
12/25/2012,1.3183,0.31,0.186,12.9,0.186
12/26/2012,1.3224,0.31,0.186,12.93,0.186
12/27/2012,1.3236,0.311,0.185,11.83,0.185
12/28/2012,1.3216,0.308,0.186,10.97,0.186
12/31/2012,1.3193,0.306,0.187,10.7,0.187
1/1/2013,1.3204,0.306,0.187,10.69,0.187
1/2/2013,1.3186,0.305,0.188,10.26,0.188
1/3/2013,1.3049,0.305,0.189,10.25,0.189
1/4/2013,1.3069,0.305,0.191,9.99,0.191
1/7/2013,1.3117,0.305,0.192,10.12,0.192
1/8/2013,1.3081,0.305,0.192,10.15,0.192
1/9/2013,1.3064,0.305,0.192,10.2,0.192
1/10/2013,1.3272,0.305,0.19,9.53,0.19
1/11/2013,1.3343,0.304,0.195,9.25,0.195
1/14/2013,1.3382,0.304,0.199,9.23,0.199
1/15/2013,1.3306,0.303,0.202,9.24,0.202
1/16/2013,1.3289,0.303,0.201,9.33,0.201
1/17/2013,1.3376,0.302,0.204,8.68,0.204
1/18/2013,1.3321,0.302,0.209,8.76,0.209
1/21/2013,1.3313,0.302,0.209,8.77,0.209
1/22/2013,1.3322,0.302,0.209,8.65,0.209
1/23/2013,1.3318,0.301,0.209,8.28,0.209
1/24/2013,1.3377,0.3005,0.211,7.97,0.211
1/25/2013,1.3464,0.3005,0.214,7.29,0.214
1/28/2013,1.3456,0.3015,0.224,7.24,0.224
1/29/2013,1.3492,0.3005,0.226,7.31,0.226
1/30/2013,1.3567,0.2985,0.23,6.46,0.23
1/31/2013,1.3579,0.298,0.232,6.4,0.232
2/1/2013,1.364,0.2955,0.234,7.09,0.234
2/4/2013,1.3514,0.2955,0.233,7.78,0.233
2/5/2013,1.3583,0.2955,0.233,7.52,0.233
2/6/2013,1.3523,0.293,0.233,7.6,0.233
2/7/2013,1.3398,0.292,0.232,8.1,0.232
2/8/2013,1.3365,0.292,0.227,8.33,0.227
2/11/2013,1.3406,0.2931,0.227,8.09,0.227
2/12/2013,1.3454,0.2921,0.226,7.84,0.226
2/13/2013,1.3452,0.2901,0.226,7.75,0.226
2/14/2013,1.3363,0.2901,0.226,7.91,0.226
2/15/2013,1.336,0.2901,0.225,7.93,0.225
2/18/2013,1.3351,0.2891,0.223,7.87,0.223
2/19/2013,1.3388,0.2891,0.221,8.12,0.221
2/20/2013,1.3283,0.2891,0.221,7.86,0.221
2/21/2013,1.319,0.2881,0.22,8.33,0.22
2/22/2013,1.3194,0.2881,0.218,9.05,0.218
2/25/2013,1.3063,0.2866,0.213,8.78,0.213
2/26/2013,1.3061,0.2866,0.21,9.77,0.21
2/27/2013,1.3139,0.2871,0.21,9.39,0.21
2/28/2013,1.3057,0.2871,0.209,9.27,0.209
3/1/2013,1.3022,0.2841,0.206,9.39,0.206
3/4/2013,1.3026,0.2831,0.202,9.36,0.202
3/5/2013,1.3052,0.2811,0.2,8.52,0.2
3/6/2013,1.2967,0.2796,0.2,9.03,0.2
3/7/2013,1.3107,0.2806,0.2,8.26,0.2
3/8/2013,1.3005,0.2801,0.201,8.13,0.201
3/11/2013,1.3046,0.2801,0.201,8.15,0.201
3/12/2013,1.3034,0.2811,0.201,8.26,0.201
3/13/2013,1.2961,0.2801,0.203,8.28,0.203
3/14/2013,1.3005,0.2801,0.204,7.97,0.204
3/15/2013,1.3076,0.2801,0.204,8.05,0.204
3/18/2013,1.2957,0.2801,0.206,8.64,0.206
3/19/2013,1.2882,0.2821,0.207,9.46,0.207
3/20/2013,1.2933,0.2841,0.21,9.07,0.21
3/21/2013,1.2899,0.2841,0.211,9.07,0.211
3/22/2013,1.2989,0.2846,0.215,9.04,0.215
3/25/2013,1.2853,0.2831,0.214,8.97,0.214
3/26/2013,1.2861,0.2836,0.213,8.99,0.213
3/27/2013,1.278,0.2836,0.212,9.14,0.212
3/28/2013,1.2816,0.2826,0.211,8.59,0.211
3/29/2013,1.2819,0.2826,0.211,8.52,0.211
4/1/2013,1.2849,0.2826,0.211,8.59,0.211
4/2/2013,1.282,0.2821,0.21,8.33,0.21
4/3/2013,1.285,0.2811,0.21,8.17,0.21
4/4/2013,1.2936,0.2804,0.21,8.28,0.21
4/5/2013,1.2991,0.2794,0.21,8.08,0.21
4/8/2013,1.3009,0.2794,0.21,7.84,0.21
4/9/2013,1.3083,0.2781,0.211,7.66,0.211
4/10/2013,1.307,0.2771,0.211,7.7,0.211
4/11/2013,1.3099,0.2771,0.211,7.82,0.211
4/12/2013,1.3113,0.2776,0.21,8.11,0.21
4/15/2013,1.3036,0.2776,0.21,7.93,0.21
4/16/2013,1.3177,0.2771,0.21,7.87,0.21
4/17/2013,1.3032,0.2761,0.21,8.09,0.21
4/18/2013,1.3051,0.2761,0.208,7.94,0.208
4/19/2013,1.3052,0.2761,0.208,7.79,0.208
4/22/2013,1.3066,0.2751,0.208,7.95,0.208
4/23/2013,1.2996,0.2756,0.207,8.07,0.207
4/24/2013,1.3015,0.2756,0.206,8.08,0.206
4/25/2013,1.3011,0.2756,0.206,8.18,0.206
4/26/2013,1.303,0.2756,0.207,8.36,0.207
4/29/2013,1.3099,0.2741,0.207,8.33,0.207
4/30/2013,1.3168,0.2731,0.207,8.47,0.207
5/1/2013,1.318,0.2731,0.207,8.45,0.207
5/2/2013,1.3065,0.2731,0.207,8.43,0.207
5/3/2013,1.3114,0.2751,0.201,8.01,0.201
5/6/2013,1.3076,0.2751,0.202,8.01,0.202
5/7/2013,1.3079,0.2751,0.202,7.64,0.202
5/8/2013,1.3153,0.2751,0.203,7.72,0.203
5/9/2013,1.3043,0.2751,0.203,7.32,0.203
5/10/2013,1.2989,0.2751,0.203,7.03,0.203
5/13/2013,1.2975,0.2751,0.203,7.32,0.203
5/14/2013,1.292,0.2741,0.203,7.38,0.203
5/15/2013,1.2887,0.2741,0.203,7.8,0.203
5/16/2013,1.2882,0.2741,0.202,7.85,0.202
5/17/2013,1.2839,0.2736,0.2,8.11,0.2
5/20/2013,1.2882,0.2731,0.199,7.49,0.199
5/21/2013,1.2906,0.2741,0.198,7.45,0.198
5/22/2013,1.2858,0.27375,0.199,7.59,0.199
5/23/2013,1.2934,0.27275,0.199,7.28,0.199
5/24/2013,1.2932,0.27275,0.2,7.13,0.2
5/27/2013,1.2931,0.27275,0.201,7.15,0.201
5/28/2013,1.2856,0.27275,0.199,7.31,0.199
5/29/2013,1.2941,0.27575,0.2,7.26,0.2
5/30/2013,1.305,0.27465,0.2,7.25,0.2
5/31/2013,1.2999,0.27525,0.2,7.22,0.2
6/3/2013,1.3076,0.27325,0.2,7.05,0.2
6/4/2013,1.3081,0.27395,0.2,7.09,0.2
6/5/2013,1.3093,0.27445,0.2,7.11,0.2
6/6/2013,1.3246,0.27425,0.2,6.78,0.2
6/7/2013,1.3218,0.27515,0.203,6.68,0.203
6/10/2013,1.3257,0.27415,0.204,6.61,0.204
6/11/2013,1.3313,0.27225,0.205,6.65,0.205
6/12/2013,1.3337,0.27325,0.208,6.71,0.208
6/13/2013,1.3375,0.27325,0.209,6.56,0.209
6/14/2013,1.3347,0.27275,0.209,6.28,0.209
6/17/2013,1.3367,0.27325,0.21,6.19,0.21
6/18/2013,1.3392,0.27225,0.21,6.09,0.21
6/19/2013,1.3295,0.27175,0.212,6.25,0.212
6/20/2013,1.322,0.27255,0.214,6.2,0.214
6/21/2013,1.3122,0.27275,0.216,6.32,0.216
6/24/2013,1.312,0.27675,0.221,6.16,0.221
6/25/2013,1.3077,0.2761,0.225,5.67,0.225
6/26/2013,1.3012,0.2756,0.222,4.91,0.222
6/27/2013,1.3038,0.274,0.219,5.36,0.219
6/28/2013,1.301,0.2731,0.218,5.3,0.218
7/1/2013,1.3064,0.2731,0.222,4.99,0.222
7/2/2013,1.2979,0.2729,0.221,4.99,0.221
7/3/2013,1.3009,0.2739,0.222,5.44,0.222
7/4/2013,1.2914,0.2709,0.222,5.28,0.222
7/5/2013,1.2829,0.2699,0.217,5.23,0.217
7/8/2013,1.287,0.2686,0.217,5.05,0.217
7/9/2013,1.2781,0.2691,0.217,4.88,0.217
7/10/2013,1.2978,0.2691,0.217,5.12,0.217
7/11/2013,1.3097,0.2681,0.218,4.91,0.218
7/12/2013,1.3067,0.2676,0.22,5.24,0.22
7/15/2013,1.3062,0.2676,0.219,5.22,0.219
7/16/2013,1.3162,0.2662,0.219,5.06,0.219
7/17/2013,1.3125,0.2662,0.22,5,0.22
7/18/2013,1.3109,0.2662,0.22,4.82,0.22
7/19/2013,1.3143,0.2647,0.22,4.61,0.22
7/22/2013,1.3186,0.2647,0.221,4.61,0.221
7/23/2013,1.3223,0.2659,0.224,4.6,0.224
7/24/2013,1.3201,0.2643,0.225,4.6,0.225
7/25/2013,1.3277,0.2638,0.225,4.51,0.225
7/26/2013,1.3279,0.265,0.226,4.3,0.226
7/29/2013,1.3262,0.266,0.226,4.52,0.226
7/30/2013,1.3263,0.265,0.227,4.33,0.227
7/31/2013,1.3302,0.2656,0.228,4.51,0.228
8/1/2013,1.3207,0.2656,0.228,4.34,0.228
8/2/2013,1.3276,0.2666,0.228,4.38,0.228
8/5/2013,1.3258,0.2654,0.227,4.23,0.227
8/6/2013,1.3305,0.2664,0.228,4.16,0.228
8/7/2013,1.3336,0.2664,0.227,4.24,0.227
8/8/2013,1.3381,0.2647,0.227,4.06,0.227
8/9/2013,1.3342,0.2647,0.227,4.2,0.227
8/12/2013,1.33,0.2647,0.226,4.28,0.226
8/13/2013,1.3263,0.2642,0.225,4.39,0.225
8/14/2013,1.3255,0.2632,0.226,4.55,0.226
8/15/2013,1.3347,0.2632,0.226,4.39,0.226
8/16/2013,1.3329,0.2641,0.226,4.37,0.226
8/19/2013,1.3335,0.2631,0.226,4.3,0.226
8/20/2013,1.3417,0.2621,0.225,4.51,0.225
8/21/2013,1.3355,0.2621,0.224,4.58,0.224
8/22/2013,1.3356,0.2621,0.224,4.56,0.224
8/23/2013,1.3383,0.2621,0.225,4.55,0.225
8/26/2013,1.3368,0.2621,0.225,4.63,0.225
8/27/2013,1.3393,0.2594,0.225,4.62,0.225
8/28/2013,1.334,0.2605,0.225,4.53,0.225
8/29/2013,1.3241,0.2612,0.225,4.45,0.225
8/30/2013,1.3222,0.2595,0.224,4.47,0.224
9/2/2013,1.3192,0.2595,0.225,4.48,0.225
9/3/2013,1.317,0.2595,0.225,4.53,0.225
9/4/2013,1.3207,0.259,0.225,4.61,0.225
9/5/2013,1.312,0.2581,0.225,4.57,0.225
9/6/2013,1.3178,0.2564,0.225,4.44,0.225
9/9/2013,1.3255,0.2559,0.225,4.25,0.225
9/10/2013,1.3268,0.2559,0.225,3.96,0.225
9/11/2013,1.3311,0.2544,0.224,3.91,0.224
9/12/2013,1.3299,0.2544,0.224,3.86,0.224
9/13/2013,1.3294,0.2539,0.223,3.94,0.223
9/16/2013,1.3334,0.25185,0.223,3.93,0.223
9/17/2013,1.3359,0.25195,0.222,3.87,0.222
9/18/2013,1.3521,0.25245,0.222,3.78,0.222
9/19/2013,1.353,0.2502,0.221,3.32,0.221
9/20/2013,1.3524,0.2496,0.221,3.11,0.221
9/23/2013,1.3493,0.2506,0.221,2.97,0.221
9/24/2013,1.3474,0.2502,0.221,2.27,0.221
9/25/2013,1.3526,0.2476,0.221,2.51,0.221
9/26/2013,1.3489,0.2481,0.221,3,0.221
9/27/2013,1.3522,0.24835,0.224,3.11,0.224
9/30/2013,1.3527,0.24885,0.225,3.2,0.225
10/1/2013,1.3526,0.24585,0.225,2.84,0.225
10/2/2013,1.3579,0.24435,0.225,2.81,0.225
10/3/2013,1.3619,0.24285,0.224,2.68,0.224
10/4/2013,1.3558,0.24285,0.225,2.79,0.225
10/7/2013,1.3581,0.24335,0.225,3.06,0.225
10/8/2013,1.3573,0.2436,0.227,4.27,0.227
10/9/2013,1.3524,0.2456,0.228,4.3,0.228
10/10/2013,1.352,0.2431,0.227,3.49,0.227
10/11/2013,1.3544,0.2436,0.227,3.3,0.227
10/14/2013,1.3561,0.2458,0.227,3.63,0.227
10/15/2013,1.3524,0.24355,0.225,3.41,0.225
10/16/2013,1.3534,0.24605,0.225,3.43,0.225
10/17/2013,1.3675,0.24205,0.224,2.84,0.224
10/18/2013,1.3687,0.24055,0.224,2.82,0.224
10/21/2013,1.3681,0.2386,0.223,2.87,0.223
10/22/2013,1.3781,0.23835,0.223,2.22,0.223
10/23/2013,1.3776,0.23835,0.222,2.14,0.222
10/24/2013,1.3801,0.2381,0.225,1.63,0.225
10/25/2013,1.3802,0.23685,0.228,1.7,0.228
10/28/2013,1.3785,0.23585,0.229,1.65,0.229
10/29/2013,1.3745,0.23745,0.228,1.6,0.228
10/30/2013,1.3736,0.2419,0.228,1.56,0.228
10/31/2013,1.3584,0.242,0.23,1.85,0.23
11/1/2013,1.3487,0.23775,0.226,1.81,0.226
11/4/2013,1.3514,0.2381,0.227,2.04,0.227
11/5/2013,1.3474,0.2377,0.227,1.88,0.227
11/6/2013,1.3513,0.23865,0.228,1.75,0.228
11/7/2013,1.3419,0.2389,0.228,1.75,0.228
11/8/2013,1.3367,0.2394,0.217,1.69,0.217
11/11/2013,1.3407,0.23925,0.218,1.9,0.218
11/12/2013,1.3436,0.23925,0.218,1.94,0.218
11/13/2013,1.3487,0.2406,0.218,2.11,0.218
11/14/2013,1.3461,0.23845,0.217,1.72,0.217
11/15/2013,1.3496,0.2381,0.218,1.68,0.218
11/18/2013,1.3506,0.23735,0.218,1.68,0.218
11/19/2013,1.3538,0.2391,0.218,1.49,0.218
11/20/2013,1.3439,0.2381,0.219,1.63,0.219
11/21/2013,1.3482,0.2376,0.217,1.45,0.217
11/22/2013,1.3558,0.2366,0.223,0.84,0.223
11/25/2013,1.3517,0.23585,0.227,0.79,0.227
11/26/2013,1.3572,0.2366,0.23,1.19,0.23
11/27/2013,1.3579,0.2376,0.23,1.33,0.23
11/28/2013,1.3606,0.2391,0.233,1.23,0.233
11/29/2013,1.3591,0.2391,0.234,1.29,0.234
12/2/2013,1.3542,0.23885,0.236,1,0.236
12/3/2013,1.3588,0.2413,0.239,1.05,0.239
12/4/2013,1.3593,0.24185,0.239,1.01,0.239
12/5/2013,1.3667,0.2416,0.24,0.45,0.24
12/6/2013,1.3706,0.24085,0.248,-0.45,0.248
12/9/2013,1.3739,0.2426,0.255,-1.1,0.255
12/10/2013,1.3761,0.24185,0.26,-1.5,0.26
12/11/2013,1.3786,0.24385,0.267,-1.23,0.267
12/12/2013,1.3753,0.24285,0.277,-1.39,0.277
